No,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Derinlik,xM,MD,ML,Mw,Ms,Mb,Tip,Yer
4629,20170428135423,2017.04.28,13:54:23.90,36.7132,26.9617,138.3,3.5,0.0,3.5,3.3,0.0,0.0,Ke,KOS ADASI (AKDENIZ)
4630,20170427095100,2017.04.27,09:51:00.08,37.574,38.4917,3.1,4.2,0.0,3.9,4.2,0.0,0.0,Ke,SAMSAT (ADIYAMAN) [South East  1.0 km]
4631,20170426082640,2017.04.26,08:26:40.85,37.5568,38.4877,11.1,3.7,0.0,3.6,3.7,0.0,0.0,Ke,YARIMBAG-SAMSAT (ADIYAMAN) [South East  0.8 km]
4632,20170426080355,2017.04.26,08:03:55.50,38.6675,27.5698,14.0,3.8,0.0,3.8,3.6,0.0,0.0,Ke,MUTEVELLI-SARUHANLI (MANISA) [South West  2.0 km]
4633,20170423121243,2017.04.23,12:12:43.59,39.7633,38.8077,1.6,3.9,0.0,3.6,3.9,0.0,0.0,Ke,BABAASLAN-REFAHIYE (ERZINCAN) [North East  0.9 km]
4634,20170422070113,2017.04.22,07:01:13.99,38.6358,27.6075,10.0,3.9,0.0,3.7,3.9,0.0,0.0,Ke,YESILKOY- (MANISA) [North West  1.8 km]
4635,20170421222135,2017.04.21,22:21:35.24,37.7338,29.1808,5.0,3.7,0.0,3.7,3.7,0.0,0.0,Ke,OVACIK-HONAZ (DENIZLI) [South West  4.0 km]
4636,20170421202555,2017.04.21,20:25:55.83,38.7765,29.0602,3.4,3.8,0.0,3.8,3.7,0.0,0.0,Ke,GOLBASI-SELENDI (MANISA) [South East  1.5 km]
4637,20170421174740,2017.04.21,17:47:40.18,38.8083,29.0757,5.4,3.8,0.0,3.8,3.8,0.0,0.0,Ke,GOLBASI-SELENDI (MANISA) [North East  3.0 km]
4638,20170421143921,2017.04.21,14:39:21.83,38.7647,29.0468,3.1,3.7,0.0,3.5,3.7,0.0,0.0,Ke,BUGDAYLI- (USAK) [North West  2.1 km]
4639,20170421141220,2017.04.21,14:12:20.96,38.6513,27.6008,13.1,5.1,0.0,5.1,4.9,0.0,0.0,Ke,KOLDERE-SARUHANLI (MANISA) [South West  3.2 km]
4640,20170421130920,2017.04.21,13:09:20.59,38.8003,29.0565,7.2,5.0,0.0,5.0,4.9,0.0,0.0,Ke,GOLBASI-SELENDI (MANISA) [North East  1.4 km]
4641,20170420141124,2017.04.20,14:11:24.92,39.4107,28.4542,6.4,4.3,0.0,4.3,4.2,0.0,0.0,Ke,YUKARIGOCEK-BIGADIC (BALIKESIR) [North West  1.5 km]
4642,20170419164439,2017.04.19,16:44:39.41,38.6267,27.5952,4.9,4.0,0.0,4.0,4.0,0.0,0.0,Ke,YESILKOY- (MANISA) [North West  2.1 km]
4643,20170419112458,2017.04.19,11:24:58.67,38.6472,27.5972,5.0,4.0,0.0,3.8,4.0,0.0,0.0,Ke,YESILKOY- (MANISA) [North West  3.3 km]
4644,20170419112311,2017.04.19,11:23:11.91,38.5868,27.6847,2.1,4.2,0.0,4.2,4.2,0.0,0.0,Ke,SINIRLI-TURGUTLU (MANISA) [South East  1.3 km]
4645,20170419075142,2017.04.19,07:51:42.15,35.4085,26.1438,7.2,3.5,0.0,3.5,3.2,0.0,0.0,Ke,GIRIT ADASI (AKDENIZ)
4646,20170418235824,2017.04.18,23:58:24.67,38.9322,27.7317,10.3,3.8,0.0,3.8,3.8,0.0,0.0,Ke,HAMIDIYE-AKHISAR (MANISA) [South 0.9 km]
4647,20170418224053,2017.04.18,22:40:53.32,37.4795,42.6685,5.0,4.1,0.0,3.8,4.1,0.0,0.0,Ke,SENOBA-ULUDERE (SIRNAK) [North West  4.0 km]
4648,20170417073028,2017.04.17,07:30:28.07,37.143,28.6493,9.9,4.0,0.0,3.7,4.0,0.0,0.0,Ke,KAVAKCALI-ULA (MUGLA) [North 4.3 km]
4649,20170417052543,2017.04.17,05:25:43.67,38.6315,27.605,11.8,3.8,0.0,3.5,3.8,0.0,0.0,Ke,YESILKOY- (MANISA) [North West  1.5 km]
4650,20170416121103,2017.04.16,12:11:03.96,36.3002,27.4288,90.7,4.2,0.0,4.2,0.0,0.0,0.0,Ke,ONIKI ADALAR (AKDENIZ)
4651,20170413192521,2017.04.13,19:25:21.76,40.3982,26.0573,12.5,3.5,0.0,3.5,3.5,0.0,0.0,Ke,SAROS KORFEZI (EGE DENIZI)
4652,20170413162214,2017.04.13,16:22:14.41,37.149,28.6542,5.0,4.6,0.0,4.6,0.0,0.0,0.0,Ke,TURGUT-ULA (MUGLA) [South West  3.8 km]
4653,20170411230058,2017.04.11,23:00:58.43,40.401,27.2453,10.4,3.5,0.0,3.5,3.4,0.0,0.0,Ke,ORTULUCE-BIGA (CANAKKALE) [North East  4.1 km]
4654,20170409183519,2017.04.09,18:35:19.07,38.6255,43.1392,5.0,3.5,0.0,3.5,3.5,0.0,0.0,Ke,VAN GOLU
4655,20170409104441,2017.04.09,10:44:41.23,38.6372,43.1498,5.0,4.1,0.0,3.8,4.1,0.0,0.0,Ke,MOLLAKASIM- (VAN) [South West  5.6 km]
4656,20170409015357,2017.04.09,01:53:57.88,38.6698,43.5163,2.2,3.9,0.0,3.6,3.9,0.0,0.0,Ke,KOZLUCA- (VAN) [North 1.8 km]
4657,20170408213058,2017.04.08,21:30:58.26,38.7155,43.4627,1.6,4.3,0.0,4.1,4.3,0.0,0.0,Ke,YEMLICE- (VAN) [South East  2.7 km]
4658,20170407115157,2017.04.07,11:51:57.31,37.5645,26.825,6.5,3.8,0.0,3.8,3.8,0.0,0.0,Ke,EGE DENIZI
4659,20170407022220,2017.04.07,02:22:20.59,39.5468,26.1907,5.2,3.7,0.0,3.7,3.6,0.0,0.0,Ke,YUKARIKOY-AYVACIK (CANAKKALE) [North 0.3 km]
4660,20170405220811,2017.04.05,22:08:11.08,38.6252,27.5725,10.6,4.1,0.0,4.0,4.1,0.0,0.0,Ke,CAVUSOGLU- (MANISA) [  1.51 km]
4661,20170405103509,2017.04.05,10:35:09.06,38.6498,27.5498,8.7,3.8,0.0,3.6,3.8,0.0,0.0,Ke,CAVUSOGLU- (MANISA) [  1.88 km]
4662,20170405052524,2017.04.05,05:25:24.87,38.6282,27.5763,9.0,3.5,0.0,3.4,3.5,0.0,0.0,Ke,CAVUSOGLU- (MANISA) [  1.55 km]
4663,20170404130038,2017.04.04,13:00:38.13,38.612,27.6017,4.0,4.1,0.0,4.0,4.1,0.0,0.0,Ke,HACIHALILLER- (MANISA) [North East  0.9 km]
4664,20170403090541,2017.04.03,09:05:41.15,38.4718,31.7998,4.2,3.9,0.0,3.9,3.9,0.0,0.0,Ke,KUNDULLU-TUZLUKCU (KONYA) [East 1.3 km]
4665,20170402233359,2017.04.02,23:33:59.63,38.1895,31.073,5.0,3.5,0.0,3.3,3.5,0.0,0.0,Ke,MADENLI-GELENDOST (ISPARTA) [North West  2.7 km]
4666,20170402053242,2017.04.02,05:32:42.41,38.643,27.569,9.5,4.3,0.0,4.3,4.2,0.0,0.0,Ke,CAVUSOGLU- (MANISA) [North East  1.1 km]
4667,20170401081927,2017.04.01,08:19:27.04,37.627,26.7908,10.4,4.0,0.0,4.0,4.0,0.0,0.0,Ke,EGE DENIZI
4668,20170331163416,2017.03.31,16:34:16.48,38.661,43.1625,5.0,3.8,0.0,3.5,3.8,0.0,0.0,Ke,MOLLAKASIM- (VAN) [South West  2.9 km]
4669,20170330235514,2017.03.30,23:55:14.30,38.0678,39.788,2.4,3.9,0.0,3.9,3.9,0.0,0.0,Ke,GOZLU-ERGANI (DIYARBAKIR) [South 3.6 km]
4670,20170329181042,2017.03.29,18:10:42.82,38.2012,31.0777,5.0,4.1,0.0,4.0,4.1,0.0,0.0,Ke,EGIRLER-YALVAC (ISPARTA) [North West  2.5 km]
4671,20170329134842,2017.03.29,13:48:42.94,37.9532,27.8753,5.0,3.5,0.0,3.5,3.5,0.0,0.0,Ke,KARAKOY- (AYDIN) [North West  4.4 km]
4672,20170328215330,2017.03.28,21:53:30.16,38.304,37.1575,7.4,4.2,0.0,4.2,3.9,0.0,0.0,Ke,DOGAN-ELBISTAN (KAHRAMANMARAS) [North East  1.9 km]
4673,20170328162718,2017.03.28,16:27:18.45,39.5885,26.0235,14.1,3.6,0.0,3.6,3.3,0.0,0.0,Ke,TAVAKLI ACIKLARI-CANAKKALE (EGE DENIZI)
4674,20170327041049,2017.03.27,04:10:49.03,38.6853,43.324,5.0,3.5,0.0,3.3,3.5,0.0,0.0,Ke,YUMRUTEPE- (VAN) [North East  1.4 km]
4675,20170326113802,2017.03.26,11:38:02.03,38.5117,44.325,5.0,3.8,0.0,3.6,3.8,0.0,0.0,Ke,KAPIKOY-SARAY (VAN) [North East  3.3 km]
4676,20170324151905,2017.03.24,15:19:05.71,39.549,26.0973,11.7,4.3,0.0,4.3,4.1,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  2.7 km]
4677,20170324085423,2017.03.24,08:54:23.60,40.0347,42.2442,5.0,4.1,0.0,4.1,4.1,0.0,0.0,Ke,YUKARITAHIRHOCA-HORASAN (ERZURUM) [North East  4.3 km]
4678,20170324012400,2017.03.24,01:24:00.49,41.4913,43.9515,4.6,3.7,0.0,3.6,3.7,0.0,0.0,Ke,GURCISTAN
4679,20170320143944,2017.03.20,14:39:44.57,38.6543,39.8012,5.6,4.0,0.0,4.0,4.0,0.0,0.0,Ke,YENIKOYMEZREASI-KOVANCILAR (ELAZIG) [South West  2.0 km]
4680,20170320080150,2017.03.20,08:01:50.82,39.561,26.1272,3.7,3.7,0.0,3.6,3.7,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North East  3.4 km]
4681,20170320070017,2017.03.20,07:00:17.92,39.5477,26.1113,4.3,4.2,0.0,4.2,4.2,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  2.0 km]
4682,20170320042134,2017.03.20,04:21:34.02,39.5357,26.1638,5.3,3.5,0.0,3.5,3.5,0.0,0.0,Ke,YUKARIKOY-AYVACIK (CANAKKALE) [South West  2.5 km]
4683,20170319070153,2017.03.19,07:01:53.21,37.5422,38.4895,14.7,3.7,0.0,3.6,3.7,0.0,0.0,Ke,YARIMBAG-SAMSAT (ADIYAMAN) [South East  2.1 km]
4684,20170318203738,2017.03.18,20:37:38.43,38.2443,42.8387,2.8,3.8,0.0,3.7,3.8,0.0,0.0,Ke,TORELI-GEVAS (VAN) [South East  5.1 km]
4685,20170318164258,2017.03.18,16:42:58.85,37.6032,38.4483,8.9,3.5,0.0,3.4,3.5,0.0,0.0,Ke,GOLTARLA-SAMSAT (ADIYAMAN) [North West  2.9 km]
4686,20170315232947,2017.03.15,23:29:47.31,35.9412,27.5905,14.9,4.5,0.0,4.5,4.2,0.0,0.0,Ke,AKDENIZ
4687,20170314114142,2017.03.14,11:41:42.67,37.529,38.5103,21.8,4.1,0.0,3.9,4.1,0.0,0.0,Ke,KIRMACIK-SAMSAT (ADIYAMAN) [East 4.1 km]
4688,20170314103007,2017.03.14,10:30:07.33,37.527,38.4805,12.5,3.8,0.0,3.7,3.8,0.0,0.0,Ke,KIRMACIK-SAMSAT (ADIYAMAN) [South East  1.7 km]
4689,20170314030333,2017.03.14,03:03:33.11,36.1215,28.2675,29.8,3.8,0.0,3.8,3.6,0.0,0.0,Ke,AKDENIZ
4690,20170310222342,2017.03.10,22:23:42.40,37.503,38.4823,13.0,4.2,0.0,4.2,4.0,0.0,0.0,Ke,KIRMACIK-SAMSAT (ADIYAMAN) [  3.88 km]
4691,20170310014243,2017.03.10,01:42:43.58,40.4663,35.8408,5.6,3.6,0.0,3.5,3.6,0.0,0.0,Ke,KIZOGLU- (AMASYA) [  3.19 km]
4692,20170309175924,2017.03.09,17:59:24.33,37.4947,38.4778,16.0,3.7,0.0,3.7,3.7,0.0,0.0,Ke,KIRMACIK-SAMSAT (ADIYAMAN) [South East  4.6 km]
4693,20170308223125,2017.03.08,22:31:25.44,37.5362,38.4738,15.6,3.7,0.0,3.5,3.7,0.0,0.0,Ke,KIRMACIK-SAMSAT (ADIYAMAN) [East 0.8 km]
4694,20170308200958,2017.03.08,20:09:58.28,39.9755,27.66,7.5,4.0,0.0,4.0,3.8,0.0,0.0,Ke,CATAK-GONEN (BALIKESIR) [North West  1.7 km]
4695,20170308112649,2017.03.08,11:26:49.68,37.5538,38.437,12.9,3.8,0.0,3.5,3.8,0.0,0.0,Ke,OVACIK-SAMSAT (ADIYAMAN) [South West  0.6 km]
4696,20170307045434,2017.03.07,04:54:34.84,37.123,28.6013,6.0,3.7,0.0,3.7,3.7,0.0,0.0,Ke,ARICILAR-ULA (MUGLA) [North East  1.5 km]
4697,20170305062622,2017.03.05,06:26:22.00,37.5262,38.5458,20.8,3.6,0.0,3.5,3.6,0.0,0.0,Ke,KOVANOLUK-SAMSAT (ADIYAMAN) [South East  5.8 km]
4698,20170304040042,2017.03.04,04:00:42.35,37.5447,38.4623,16.8,3.8,0.0,3.7,3.8,0.0,0.0,Ke,KIRMACIK-SAMSAT (ADIYAMAN) [North 1.1 km]
4699,20170303213039,2017.03.03,21:30:39.28,37.6112,38.4472,10.1,3.8,0.0,3.6,3.8,0.0,0.0,Ke,DOGANCA-SAMSAT (ADIYAMAN) [  2.83 km]
4700,20170303205153,2017.03.03,20:51:53.62,37.5888,38.444,10.9,3.8,0.0,3.8,3.8,0.0,0.0,Ke,GOLTARLA-SAMSAT (ADIYAMAN) [  2.98 km]
4701,20170303050457,2017.03.03,05:04:57.67,37.5587,38.4743,18.5,3.9,0.0,3.8,3.9,0.0,0.0,Ke,YARIMBAG-SAMSAT (ADIYAMAN) [West 0.4 km]
4702,20170302231054,2017.03.02,23:10:54.55,37.5498,38.478,24.2,3.8,0.0,3.7,3.8,0.0,0.0,Ke,YARIMBAG-SAMSAT (ADIYAMAN) [South 1.0 km]
4703,20170302170303,2017.03.02,17:03:03.13,37.5497,38.4765,20.4,4.1,0.0,4.1,4.0,0.0,0.0,Ke,YARIMBAG-SAMSAT (ADIYAMAN) [South West  1.1 km]
4704,20170302164517,2017.03.02,16:45:17.84,37.5372,38.4765,18.8,3.9,0.0,3.9,0.0,0.0,0.0,Ke,KIRMACIK-SAMSAT (ADIYAMAN) [North East  1.1 km]
4705,20170302164411,2017.03.02,16:44:11.05,37.554,38.4638,18.9,3.5,0.0,3.5,0.0,0.0,0.0,Ke,YARIMBAG-SAMSAT (ADIYAMAN) [South West  1.4 km]
4706,20170302145520,2017.03.02,14:55:20.66,37.623,38.4935,11.2,3.7,0.0,3.5,3.7,0.0,0.0,Ke,TASKUYU-SAMSAT (ADIYAMAN) [North West  0.8 km]
4707,20170302134715,2017.03.02,13:47:15.29,37.501,38.5042,24.3,3.8,0.0,3.6,3.8,0.0,0.0,Ke,KIRMACIK-SAMSAT (ADIYAMAN) [South East  5.1 km]
4708,20170302134413,2017.03.02,13:44:13.01,37.539,38.4777,21.1,3.9,0.0,3.9,0.0,0.0,0.0,Ke,KIRMACIK-SAMSAT (ADIYAMAN) [North East  1.2 km]
4709,20170302112420,2017.03.02,11:24:20.12,37.5867,38.4852,9.7,4.4,0.0,4.2,4.4,0.0,0.0,Ke,SAMSAT (ADIYAMAN) [North East  0.9 km]
4710,20170302111818,2017.03.02,11:18:18.13,37.5697,38.436,8.1,4.0,0.0,4.0,0.0,0.0,0.0,Ke,OVACIK-SAMSAT (ADIYAMAN) [North West  1.4 km]
4711,20170302111655,2017.03.02,11:16:55.98,37.5433,38.439,17.7,3.7,0.0,3.7,0.0,0.0,0.0,Ke,OVACIK-SAMSAT (ADIYAMAN) [South 1.6 km]
4712,20170302110724,2017.03.02,11:07:24.37,37.486,38.501,14.6,5.7,0.0,5.7,5.5,0.0,0.0,Ke,KASIMKUYU- (SANLIURFA) [North West  5.1 km]
4713,20170302071849,2017.03.02,07:18:49.75,39.513,26.0667,9.5,3.5,0.0,3.4,3.5,0.0,0.0,Ke,BABAKALE-AYVACIK (CANAKKALE) [North 3.7 km]
4714,20170302054840,2017.03.02,05:48:40.78,39.493,26.041,6.8,3.9,0.0,3.9,3.9,0.0,0.0,Ke,BABAKALE-AYVACIK (CANAKKALE) [North West  2.5 km]
4715,20170301000518,2017.03.01,00:05:18.70,39.4772,26.0097,8.6,3.7,0.0,3.7,3.6,0.0,0.0,Ke,BABAKALE-AYVACIK (CANAKKALE) [West 4.7 km]
4716,20170228232733,2017.02.28,23:27:33.41,39.4847,26.0637,11.2,4.5,0.0,4.3,4.5,0.0,0.0,Ke,BABAKALE-AYVACIK (CANAKKALE) [North 0.6 km]
4717,20170228232640,2017.02.28,23:26:40.27,39.4803,26.0628,12.4,3.5,0.0,3.5,0.0,0.0,0.0,Ke,BABAKALE-AYVACIK (CANAKKALE) [North West  0.2 km]
4718,20170227225223,2017.02.27,22:52:23.22,39.4985,26.0583,11.9,4.0,0.0,4.0,3.9,0.0,0.0,Ke,BABAKALE-AYVACIK (CANAKKALE) [North West  2.2 km]
4719,20170226112218,2017.02.26,11:22:18.87,37.1648,30.2405,6.0,3.5,0.0,3.4,3.5,0.0,0.0,Ke,AKYAR-KORKUTELI (ANTALYA) [East 5.3 km]
4720,20170225210603,2017.02.25,21:06:03.13,36.9255,36.0902,9.5,4.5,0.0,4.4,4.5,0.0,0.0,Ke,ASAGIBURNAZ-ERZIN (HATAY) [East 1.7 km]
4721,20170223015513,2017.02.23,01:55:13.66,39.561,26.094,7.9,4.3,0.0,4.2,4.3,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  4.0 km]
4722,20170222202230,2017.02.22,20:22:30.07,35.1805,27.8602,22.8,3.6,0.0,3.6,3.3,0.0,0.0,Ke,AKDENIZ
4723,20170222012421,2017.02.22,01:24:21.25,39.5593,26.0903,10.8,3.5,0.0,3.5,3.5,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  4.0 km]
4724,20170219191922,2017.02.19,19:19:22.19,37.5138,42.7035,1.6,3.6,0.0,3.5,3.6,0.0,0.0,Ke,SENOBA-ULUDERE (SIRNAK) [North 5.7 km]
4725,20170219173640,2017.02.19,17:36:40.81,37.5237,42.683,5.0,4.0,0.0,3.9,4.0,0.0,0.0,Ke,SENOBA-ULUDERE (SIRNAK) [North West  7.1 km]
4726,20170218231924,2017.02.18,23:19:24.93,40.27,27.1772,12.9,3.6,0.0,3.5,3.6,0.0,0.0,Ke,DOGANCI-BIGA (CANAKKALE) [North West  1.1 km]
4727,20170218162616,2017.02.18,16:26:16.70,38.1278,38.4458,7.3,3.6,0.0,3.5,3.6,0.0,0.0,Ke,AKSU-SINCIK (ADIYAMAN) [South West  5.7 km]
4728,20170217230057,2017.02.17,23:00:57.33,36.3427,41.2913,1.3,4.1,0.0,4.1,4.1,0.0,0.0,Ke,SURIYE
4729,20170216001859,2017.02.16,00:18:59.87,39.5205,26.0547,13.7,4.5,0.0,4.3,4.5,0.0,0.0,Ke,BABAKALE-AYVACIK (CANAKKALE) [North West  4.6 km]
4730,20170215222809,2017.02.15,22:28:09.40,37.0855,44.8735,5.4,3.9,0.0,3.9,3.8,0.0,0.0,Ke,IRAN-IRAK SINIRI
4731,20170215073642,2017.02.15,07:36:42.23,36.3077,26.7273,130.5,3.7,0.0,3.5,3.7,0.0,0.0,Ke,AKDENIZ
4732,20170214013657,2017.02.14,01:36:57.32,35.1697,26.9068,11.7,3.6,0.0,3.3,3.6,0.0,0.0,Ke,GIRIT ADASI (AKDENIZ)
4733,20170212235837,2017.02.12,23:58:37.00,39.5612,26.1223,7.4,3.6,0.0,3.5,3.6,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North 3.3 km]
4734,20170212185100,2017.02.12,18:51:00.17,39.539,26.1687,8.2,3.5,0.0,3.5,3.5,0.0,0.0,Ke,YUKARIKOY-AYVACIK (CANAKKALE) [South West  1.9 km]
4735,20170212134815,2017.02.12,13:48:15.21,39.4997,26.1167,13.3,5.2,0.0,5.2,5.2,0.0,0.0,Ke,KOCAKOY-AYVACIK (CANAKKALE) [South West  1.6 km]
4736,20170212121449,2017.02.12,12:14:49.16,39.5463,26.0593,10.5,4.0,0.0,4.0,4.0,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  5.4 km]
4737,20170211220113,2017.02.11,22:01:13.57,39.5555,26.1283,9.2,4.0,0.0,4.0,4.0,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North East  2.8 km]
4738,20170211034759,2017.02.11,03:47:59.98,39.5277,26.1883,10.3,3.5,0.0,3.5,3.5,0.0,0.0,Ke,YUKARIKOY-AYVACIK (CANAKKALE) [South 1.8 km]
4739,20170210161546,2017.02.10,16:15:46.77,37.5333,35.6642,5.8,3.9,0.0,3.9,3.8,0.0,0.0,Ke,KIZILLAR-KOZAN (ADANA) [North West  4.4 km]
4740,20170210122731,2017.02.10,12:27:31.24,39.7983,42.515,6.7,4.4,0.0,4.4,4.4,0.0,0.0,Ke,CATALPINAR-ELESKIRT (AGRI) [South West  2.9 km]
4741,20170210085525,2017.02.10,08:55:25.26,39.5182,26.1488,11.3,4.8,0.0,4.8,4.7,0.0,0.0,Ke,KOCAKOY-AYVACIK (CANAKKALE) [North East  2.1 km]
4742,20170209101310,2017.02.09,10:13:10.20,39.5422,26.0665,11.7,4.2,0.0,4.2,4.1,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  4.7 km]
4743,20170208043040,2017.02.08,04:30:40.98,38.7183,38.046,5.0,4.0,0.0,3.9,4.0,0.0,0.0,Ke,YESILPINAR-HEKIMHAN (MALATYA) [West 5.3 km]
4744,20170208021613,2017.02.08,02:16:13.61,39.5358,26.1395,10.6,4.1,0.0,4.1,4.1,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North East  1.8 km]
4745,20170208013803,2017.02.08,01:38:03.23,39.531,26.1428,10.4,4.6,0.0,4.6,4.5,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [East 2.0 km]
4746,20170207225328,2017.02.07,22:53:28.92,39.5177,26.066,15.6,4.3,0.0,4.3,4.1,0.0,0.0,Ke,BABAKALE-AYVACIK (CANAKKALE) [North 4.2 km]
4747,20170207213459,2017.02.07,21:34:59.11,39.5352,26.1443,8.7,4.2,0.0,4.2,4.1,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North East  2.2 km]
4748,20170207210053,2017.02.07,21:00:53.63,39.5307,26.1503,11.4,4.3,0.0,4.1,4.3,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [East 2.7 km]
4749,20170207152525,2017.02.07,15:25:25.20,39.5332,26.1302,10.0,3.6,0.0,3.5,3.6,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North East  0.9 km]
4750,20170207051708,2017.02.07,05:17:08.17,39.5365,26.1643,5.4,4.5,0.0,4.3,4.5,0.0,0.0,Ke,YUKARIKOY-AYVACIK (CANAKKALE) [South West  2.4 km]
4751,20170207051550,2017.02.07,05:15:50.57,39.5253,26.147,11.6,4.3,0.0,4.1,4.3,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [South East  2.5 km]
4752,20170207022402,2017.02.07,02:24:02.90,39.5235,26.1242,12.7,5.3,0.0,5.3,5.2,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [South East  1.0 km]
4753,20170206203449,2017.02.06,20:34:49.84,36.054,27.1262,11.3,3.9,0.0,3.7,3.9,0.0,0.0,Ke,AKDENIZ
4754,20170206202204,2017.02.06,20:22:04.90,39.559,26.0822,8.5,4.0,0.0,4.0,3.9,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  4.4 km]
4755,20170206145842,2017.02.06,14:58:42.92,39.5307,26.1113,10.7,3.5,0.0,3.5,3.5,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [West 0.7 km]
4756,20170206130159,2017.02.06,13:01:59.51,39.533,26.1283,9.5,3.6,0.0,3.6,3.6,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North East  0.8 km]
4757,20170206122848,2017.02.06,12:28:48.27,39.521,26.1132,10.4,3.9,0.0,3.9,3.8,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [South West  1.3 km]
4758,20170206121807,2017.02.06,12:18:07.44,39.548,26.0787,6.7,3.6,0.0,3.5,3.6,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  4.0 km]
4759,20170206114500,2017.02.06,11:45:00.87,39.5313,26.0938,12.6,4.5,0.0,4.5,4.3,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [West 2.2 km]
4760,20170206110332,2017.02.06,11:03:32.18,39.5293,26.1207,10.8,3.6,0.0,3.6,0.0,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [South East  0.2 km]
4761,20170206105801,2017.02.06,10:58:01.23,39.5248,26.0997,13.9,5.3,0.0,5.3,5.1,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [South West  1.8 km]
4762,20170206041728,2017.02.06,04:17:28.74,39.5413,26.1015,11.7,4.2,0.0,4.2,4.1,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  1.9 km]
4763,20170206035139,2017.02.06,03:51:39.80,39.5453,26.1087,11.0,5.4,0.0,5.4,5.2,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North West  1.8 km]
4764,20170205103449,2017.02.05,10:34:49.32,36.2255,31.1687,15.7,3.8,0.0,3.8,3.8,0.0,0.0,Ke,ANTALYA KORFEZI (AKDENIZ)
4765,20170204044242,2017.02.04,04:42:42.51,38.6782,38.0838,1.0,3.9,0.0,3.7,3.9,0.0,0.0,Ke,AKYAZI-YAZIHAN (MALATYA) [South West  3.6 km]
4766,20170203063332,2017.02.03,06:33:32.89,38.6973,38.0627,5.0,3.9,0.0,3.9,3.9,0.0,0.0,Ke,YESILPINAR-HEKIMHAN (MALATYA) [South West  4.7 km]
4767,20170203053744,2017.02.03,05:37:44.53,35.5642,27.5963,24.1,3.7,0.0,3.7,3.6,0.0,0.0,Ke,AKDENIZ
4768,20170202151145,2017.02.02,15:11:45.80,38.6823,38.0548,5.0,3.8,0.0,3.6,3.8,0.0,0.0,Ke,ALICAN-YAZIHAN (MALATYA) [North West  4.1 km]
4769,20170201112156,2017.02.01,11:21:56.66,38.6098,39.5497,1.4,3.5,0.0,3.4,3.5,0.0,0.0,Ke,ICME- (ELAZIG) [South West  0.5 km]
4770,20170130085451,2017.01.30,08:54:51.83,39.538,26.1348,5.8,3.5,0.0,3.5,3.4,0.0,0.0,Ke,GULPINAR-AYVACIK (CANAKKALE) [North East  1.5 km]
4771,20170130065616,2017.01.30,06:56:16.70,39.596,26.4243,8.3,4.1,0.0,4.1,4.0,0.0,0.0,Ke,AYVACIK (CANAKKALE) [South East  2.1 km]
4772,20170127205126,2017.01.27,20:51:26.70,35.9847,28.6985,10.3,4.8,0.0,4.8,4.7,0.0,0.0,Ke,AKDENIZ
4773,20170127052127,2017.01.27,05:21:27.51,39.0238,27.7032,7.7,3.5,0.0,3.5,3.5,0.0,0.0,Ke,YATAGAN-AKHISAR (MANISA) [North West  1.4 km]
4774,20170126131207,2017.01.26,13:12:07.83,35.9152,26.5717,22.4,3.6,0.0,3.4,3.6,0.0,0.0,Ke,AKDENIZ
4775,20170125185052,2017.01.25,18:50:52.01,35.4378,26.4485,22.1,5.3,0.0,5.3,5.0,0.0,0.0,Ke,GIRIT ADASI (AKDENIZ)
